age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
29,43,17,5,20,0.3953,0.2941,12,1.05,11500000,4.7,14,0.188,0.45454545454545453,0.2558139534883721,15.98,2.0,5.666666666666667,0.38461538461538464,3.3333333333333335,0.5,638888.8888888889,1.0769230769230769,0.8836,1
29,5,3,1,9,0.6,0.3333,6,11.08,17377000,4.5,14,0.04,1.5,0.21052631578947367,0.72,3.0,1.2,0.14285714285714285,4.5,0.6666666666666666,4344250.0,2.0,0.18,0
37,4,1,3,3,0.25,3.0,5,8.2,85000,3.6,15,0.0258,0.6,0.3333333333333333,0.2838,1.25,0.6875,0.5,0.75,0.8,42500.0,2.5,0.09288,0
37,6,3,2,0,0.5,0.6667,3,19.95,1421000,3.6,15,0.0258,0.0,0.4166666666666667,0.2838,1.0,0.6875,0.5,0.0,0.7142857142857143,355250.0,3.75,0.09288,0
37,12,10,6,9,0.8333,0.6,1,26.33,0,4.2,15,0.0683,0.6923076923076923,0.42105263157894735,2.5271,0.14285714285714285,2.3125,3.0,1.2857142857142858,1.2307692307692308,0.0,7.5,0.28686,0
37,41,14,5,19,0.3415,0.3571,14,20.65,2023000,4.8,15,0.1494,0.4523809523809524,0.2375,11.8026,2.3333333333333335,4.9375,0.3333333333333333,3.1666666666666665,0.4523809523809524,134866.66666666666,1.0,0.71712,0
37,33,26,18,17,0.7879,0.6923,9,14.16,1116000,3.5,15,0.1956,0.5,0.4631578947368421,18.3864,0.47368421052631576,5.875,1.8,0.8947368421052632,1.2941176470588236,41333.333333333336,1.5,0.6846,1
37,3,1,0,4,0.3333,0.0,4,2.46,10918000,4.8,15,0.0203,1.0,0.1111111111111111,0.1624,4.0,0.5,0.0,4.0,0.25,5459000.0,3.0,0.09743999999999998,0
37,4,2,2,3,0.5,1.0,3,0.33,257000,4.7,15,0.024,0.6,0.3333333333333333,0.264,1.0,0.6875,0.5,1.0,0.8,85666.66666666667,3.75,0.11280000000000001,0
37,33,23,11,8,0.697,0.4783,12,13.37,856000,3.5,15,0.1476,0.23529411764705882,0.4473684210526316,11.07,1.0,4.6875,0.8461538461538461,0.6666666666666666,1.0,35666.666666666664,1.1538461538461537,0.5166000000000001,1
37,13,6,3,7,0.4615,0.5,1,23.33,427000,3.8,15,0.059,0.5,0.3,1.7109999999999999,0.25,1.8125,1.5,1.75,0.6428571428571429,61000.0,7.5,0.22419999999999998,0
37,8,5,2,1,0.625,0.4,2,6.76,1107000,4.4,15,0.0332,0.1111111111111111,0.4117647058823529,0.5312,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.7777777777777778,184500.0,5.0,0.14608000000000002,0
37,5,2,1,8,0.4,0.5,2,20.0,1013000,4.4,15,0.0314,1.3333333333333333,0.17647058823529413,0.5024,1.0,1.0,0.3333333333333333,4.0,0.5,337666.6666666667,5.0,0.13816,0
37,8,4,3,9,0.5,0.75,2,16.74,0,4.2,15,0.0443,1.0,0.28,1.0632,0.5,1.5,1.0,2.25,0.7777777777777778,0.0,5.0,0.18606,0
37,8,6,4,3,0.75,0.6667,5,6.24,1828000,4.0,15,0.0406,0.3333333333333333,0.45454545454545453,0.8525999999999999,1.0,1.3125,0.6666666666666666,0.6,1.1111111111111112,261142.85714285713,2.5,0.1624,0
37,11,7,5,2,0.6364,0.7143,7,10.29,2667000,4.7,15,0.0535,0.16666666666666666,0.46153846153846156,1.3375,1.1666666666666667,1.5625,0.625,0.3333333333333333,1.0,333375.0,1.875,0.25145,0
37,18,9,5,7,0.5,0.5556,4,10.58,1742000,4.5,15,0.0812,0.3684210526315789,0.35,3.1668,0.6666666666666666,2.4375,1.0,1.1666666666666667,0.7368421052631579,174200.0,3.0,0.36539999999999995,1
18,42,25,17,18,0.5952,0.68,6,8.9,1142000,3.0,5,0.3502,0.4186046511627907,0.4077669902912621,35.7204,0.3333333333333333,17.0,2.4285714285714284,1.0,0.9767441860465116,43923.07692307692,0.7142857142857143,1.0506,0
18,6,2,3,4,0.3333,1.5,5,8.06,1542000,4.8,5,0.0539,0.5714285714285714,0.3125,0.8085,1.25,2.5,0.5,1.0,0.7142857142857143,514000.0,0.8333333333333334,0.25872,0
18,12,7,5,6,0.5833,0.7143,6,16.72,8001000,3.9,5,0.1246,0.46153846153846156,0.3870967741935484,3.738,1.0,5.0,0.7142857142857143,1.0,0.9230769230769231,1000125.0,0.7142857142857143,0.48594,1
18,26,10,4,11,0.3846,0.4,11,9.53,180000,4.0,5,0.1852,0.4074074074074074,0.2692307692307692,9.4452,2.2,8.5,0.3333333333333333,2.2,0.5185185185185185,16363.636363636364,0.4166666666666667,0.7408,0
18,39,21,7,10,0.5385,0.3333,9,7.63,1312000,4.0,5,0.2862,0.25,0.358974358974359,22.0374,1.125,12.833333333333334,0.7,1.25,0.7,59636.36363636364,0.5,1.1448,1
31,6,4,5,5,0.6667,1.25,3,5.73,1191000,4.0,6,0.0952,0.7142857142857143,0.42857142857142855,1.9040000000000001,0.5,2.857142857142857,1.25,0.8333333333333334,1.2857142857142858,238200.0,1.5,0.3808,1
31,10,6,3,3,0.6,0.5,4,8.52,3633000,4.0,6,0.1026,0.2727272727272727,0.391304347826087,2.2572,1.0,3.142857142857143,0.6,0.75,0.8181818181818182,519000.0,1.2,0.4104,1
31,31,11,4,17,0.3548,0.3636,6,8.97,198000,3.4,6,0.2674,0.53125,0.234375,16.846200000000003,1.2,9.0,0.5714285714285714,3.4,0.46875,16500.0,0.8571428571428571,0.9091600000000001,1
31,39,32,22,8,0.8205,0.6875,14,6.98,4668000,4.0,6,0.3773,0.2,0.5294117647058824,38.1073,0.6086956521739131,14.428571428571429,1.4666666666666666,0.34782608695652173,1.35,141454.54545454544,0.4,1.5092,0
31,0,0,3,4,0.0,0.0,1,23.93,921000,4.7,6,0.033,4.0,0.375,0.231,0.25,1.0,1.5,1.0,3.0,921000.0,3.0,0.15510000000000002,0
31,15,6,3,8,0.4,0.5,4,5.0,240000,3.2,6,0.1245,0.5,0.2727272727272727,3.984,1.0,4.571428571428571,0.6,2.0,0.5625,34285.71428571428,1.2,0.39840000000000003,0
19,2,1,2,4,0.5,2.0,5,7.04,0,3.8,6,0.0769,1.3333333333333333,0.3,0.6920999999999999,1.6666666666666667,1.2857142857142858,0.3333333333333333,1.3333333333333333,1.0,0.0,1.0,0.29222,0
19,20,10,2,6,0.5,0.2,13,2.35,355000,4.0,6,0.3419,0.2857142857142857,0.3076923076923077,12.992199999999999,4.333333333333333,5.428571428571429,0.14285714285714285,2.0,0.5714285714285714,32272.727272727272,0.42857142857142855,1.3676,0
19,19,7,5,5,0.3684,0.7143,9,11.21,5841000,4.4,6,0.3761,0.25,0.32432432432432434,13.5396,1.5,5.142857142857143,0.5,0.8333333333333334,0.6,730125.0,0.6,1.65484,1
19,2,1,1,1,0.5,1.0,5,7.62,0,4.0,6,0.0427,0.3333333333333333,0.3333333333333333,0.21350000000000002,2.5,0.7142857142857143,0.16666666666666666,0.5,0.6666666666666666,0.0,1.0,0.1708,0
19,4,1,0,1,0.25,0.0,5,7.93,159000,3.1,6,0.0769,0.2,0.14285714285714285,0.4614,5.0,0.8571428571428571,0.0,1.0,0.2,79500.0,1.0,0.23839,0
19,2,1,0,5,0.5,0.0,5,22.32,876000,4.8,6,0.0855,1.6666666666666667,0.1111111111111111,0.684,5.0,1.1428571428571428,0.0,5.0,0.3333333333333333,438000.0,1.0,0.41040000000000004,0
18,14,5,2,3,0.3571,0.4,5,3.96,922000,2.5,5,0.1217,0.2,0.28,2.9208,1.6666666666666667,4.0,0.3333333333333333,1.0,0.4666666666666667,153666.66666666666,0.8333333333333334,0.30425,0
18,45,38,15,11,0.8444,0.3947,6,13.84,638000,4.3,5,0.4957,0.2391304347826087,0.4818181818181818,54.031299999999995,0.375,18.166666666666668,2.142857142857143,0.6875,1.1521739130434783,16358.97435897436,0.7142857142857143,2.13151,1
18,2,1,3,4,0.5,3.0,4,9.39,0,4.0,5,0.0435,1.3333333333333333,0.36363636363636365,0.43499999999999994,1.0,1.6666666666666667,0.6,1.0,1.3333333333333333,0.0,1.0,0.174,0
18,18,7,2,16,0.3889,0.2857,10,13.39,1445000,4.7,5,0.2391,0.8421052631578947,0.20454545454545456,10.2813,3.3333333333333335,7.166666666666667,0.18181818181818182,5.333333333333333,0.47368421052631576,180625.0,0.45454545454545453,1.1237700000000002,1
18,5,2,2,8,0.4,1.0,7,4.95,5760000,4.3,5,0.1,1.3333333333333333,0.2222222222222222,1.7000000000000002,2.3333333333333335,2.8333333333333335,0.25,2.6666666666666665,0.6666666666666666,1920000.0,0.625,0.43,1
21,5,2,1,0,0.4,0.5,1,7.23,1463000,3.5,4,0.0973,0.0,0.3333333333333333,0.7784,0.5,1.6,0.5,0.0,0.5,487666.6666666667,2.0,0.34055,0
21,28,10,2,11,0.3571,0.2,10,20.41,152000,4.0,4,0.5398,0.3793103448275862,0.23076923076923078,27.529799999999998,3.3333333333333335,10.2,0.18181818181818182,3.6666666666666665,0.41379310344827586,13818.181818181818,0.36363636363636365,2.1592,1
21,13,7,3,9,0.5385,0.4286,8,26.65,1013000,4.8,4,0.3186,0.6428571428571429,0.30303030303030304,10.1952,2.0,6.4,0.3333333333333333,2.25,0.7142857142857143,126625.0,0.4444444444444444,1.52928,0
21,0,0,2,0,0.0,0.0,2,14.98,702000,4.2,4,0.0442,0.0,0.6666666666666666,0.0884,0.6666666666666666,0.4,0.6666666666666666,0.0,2.0,702000.0,1.3333333333333333,0.18564000000000003,0
34,7,5,3,1,0.7143,0.6,7,13.37,1354000,3.3,12,0.0659,0.125,0.47058823529411764,1.0544,1.75,1.2307692307692308,0.375,0.25,1.0,225666.66666666666,1.5,0.21747,0
34,3,1,0,5,0.3333,0.0,3,10.97,0,4.9,12,0.0349,1.25,0.1,0.3141,3.0,0.6923076923076923,0.0,5.0,0.25,0.0,3.0,0.17101000000000002,0
34,6,4,4,4,0.6667,1.0,2,17.16,1729000,4.0,12,0.0814,0.5714285714285714,0.42105263157894735,1.4652,0.4,1.3846153846153846,1.3333333333333333,0.8,1.1428571428571428,345800.0,4.0,0.3256,0
34,5,2,3,2,0.4,1.5,1,9.6,323000,4.0,12,0.0504,0.3333333333333333,0.38461538461538464,0.6048,0.25,0.9230769230769231,1.5,0.5,0.8333333333333334,107666.66666666667,6.0,0.2016,0
34,10,5,5,8,0.5,1.0,2,12.22,242000,4.2,12,0.1357,0.7272727272727273,0.3448275862068966,3.7996,0.3333333333333333,2.1538461538461537,1.6666666666666667,1.3333333333333333,0.9090909090909091,40333.333333333336,4.0,0.56994,1
34,0,0,1,4,0.0,0.0,1,9.2,0,4.0,12,0.0194,4.0,0.16666666666666666,0.097,0.5,0.38461538461538464,0.5,2.0,1.0,0.0,6.0,0.0776,0
34,6,2,3,3,0.3333,1.5,3,11.75,235000,4.0,12,0.0659,0.42857142857142855,0.3333333333333333,0.9226,0.75,1.0769230769230769,0.75,0.75,0.7142857142857143,78333.33333333333,3.0,0.2636,0
34,10,5,3,1,0.5,0.6,8,6.6,257000,4.0,12,0.1008,0.09090909090909091,0.4,1.9152,2.0,1.4615384615384615,0.3333333333333333,0.25,0.7272727272727273,42833.333333333336,1.3333333333333333,0.4032,1
34,19,15,3,7,0.7895,0.2,12,9.84,234000,2.2,12,0.2054,0.35,0.4,9.0376,3.0,3.3846153846153846,0.23076923076923078,1.75,0.9,14625.0,0.9230769230769231,0.45188000000000006,1
34,10,5,2,9,0.5,0.4,3,0.17,44155000,4.0,12,0.1124,0.8181818181818182,0.25925925925925924,2.9224,1.0,2.0,0.5,3.0,0.6363636363636364,7359166.666666667,3.0,0.4496,0
34,1,0,0,0,0.0,0.0,2,7.89,92000,4.5,12,0.0078,0.0,0.0,0.0078,2.0,0.07692307692307693,0.0,0.0,0.0,92000.0,4.0,0.0351,0
34,13,10,6,1,0.7692,0.6,1,13.0,912000,3.4,12,0.1202,0.07142857142857142,0.5161290322580645,3.606,0.14285714285714285,2.3076923076923075,3.0,0.14285714285714285,1.1428571428571428,82909.09090909091,6.0,0.40868,0
19,5,1,2,2,0.2,2.0,5,42.58,0,4.0,5,0.0833,0.3333333333333333,0.2727272727272727,0.833,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.5,0.0,0.8333333333333334,0.3332,0
19,5,2,1,1,0.4,0.5,4,9.39,0,4.5,5,0.075,0.16666666666666666,0.3,0.6749999999999999,2.0,1.5,0.2,0.5,0.5,0.0,1.0,0.33749999999999997,0
19,5,3,1,0,0.6,0.3333,5,0.93,1296000,1.9,5,0.0833,0.0,0.4,0.7497,2.5,1.5,0.16666666666666666,0.0,0.6666666666666666,324000.0,0.8333333333333334,0.15827,0
19,31,12,3,12,0.3871,0.25,8,20.79,826000,4.4,5,0.5,0.375,0.2542372881355932,29.0,2.0,9.666666666666666,0.3333333333333333,3.0,0.46875,63538.46153846154,0.5555555555555556,2.2,0
19,11,8,4,6,0.7273,0.5,3,21.74,727000,2.5,5,0.2583,0.5,0.4,7.4906999999999995,0.6,4.833333333333333,1.0,1.2,1.0,80777.77777777778,1.25,0.6457499999999999,0
27,30,22,6,9,0.7333,0.2727,11,12.0,2701000,4.3,5,0.48,0.2903225806451613,0.4117647058823529,32.16,1.5714285714285714,11.166666666666666,0.5,1.2857142857142858,0.9032258064516129,117434.78260869565,0.4166666666666667,2.064,1
27,8,4,0,1,0.5,0.0,3,15.33,0,4.0,5,0.0867,0.1111111111111111,0.2857142857142857,1.1271,3.0,2.1666666666666665,0.0,1.0,0.4444444444444444,0.0,1.25,0.3468,0
27,18,9,7,4,0.5,0.7778,2,14.98,187000,4.7,5,0.2667,0.21052631578947367,0.41025641025641024,10.134599999999999,0.25,6.333333333333333,2.3333333333333335,0.5,0.8421052631578947,18700.0,1.6666666666666667,1.25349,0
27,4,2,1,5,0.5,0.5,2,3.29,66000,3.6,5,0.1,1.0,0.23076923076923078,1.2000000000000002,1.0,2.0,0.3333333333333333,2.5,0.6,22000.0,1.6666666666666667,0.36000000000000004,0
27,4,2,0,4,0.5,0.0,1,7.15,0,4.0,5,0.0667,0.8,0.18181818181818182,0.6669999999999999,1.0,1.6666666666666667,0.0,4.0,0.4,0.0,2.5,0.2668,0
18,29,15,6,15,0.5172,0.4,13,9.83,2395000,2.1,8,0.2937,0.5,0.3181818181818182,19.090500000000002,1.8571428571428572,7.222222222222222,0.42857142857142855,2.142857142857143,0.7,149687.5,0.5714285714285714,0.61677,1
18,13,5,3,3,0.3846,0.6,4,11.23,316000,4.0,8,0.1032,0.21428571428571427,0.32,2.4768,1.0,2.6666666666666665,0.6,0.75,0.5714285714285714,52666.666666666664,1.6,0.4128,0
18,15,7,5,15,0.4667,0.7143,8,15.98,384000,4.2,8,0.2024,0.9375,0.27906976744186046,8.5008,1.3333333333333333,4.666666666666667,0.5555555555555556,2.5,0.75,48000.0,0.8888888888888888,0.8500800000000001,1
18,3,1,0,1,0.3333,0.0,4,10.38,4057000,3.2,8,0.0238,0.25,0.16666666666666666,0.11900000000000001,4.0,0.5555555555555556,0.0,1.0,0.25,2028500.0,1.6,0.07616,0
18,16,10,6,7,0.625,0.6,3,18.08,0,4.2,8,0.1548,0.4117647058823529,0.4,6.0371999999999995,0.42857142857142855,4.333333333333333,1.5,1.0,0.9411764705882353,0.0,2.0,0.65016,0
18,13,10,7,4,0.7692,0.7,1,6.2,214000,4.3,8,0.1508,0.2857142857142857,0.4857142857142857,5.127199999999999,0.125,3.7777777777777777,3.5,0.5,1.2142857142857142,19454.545454545456,4.0,0.6484399999999999,0
18,0,0,2,4,0.0,0.0,4,9.39,310000,4.1,8,0.0317,4.0,0.2857142857142857,0.19019999999999998,1.3333333333333333,0.6666666666666666,0.4,1.3333333333333333,2.0,310000.0,1.6,0.12996999999999997,0
18,3,1,3,0,0.3333,3.0,4,15.05,2115000,3.5,8,0.0397,0.0,0.5,0.2779,1.0,0.7777777777777778,0.6,0.0,1.0,1057500.0,1.6,0.13895,0
37,5,3,2,8,0.6,0.6667,7,1.13,63000,3.8,2,0.2588,1.3333333333333333,0.2631578947368421,4.658399999999999,2.3333333333333335,6.0,0.25,2.6666666666666665,0.8333333333333334,15750.0,0.25,0.9834399999999999,0
37,34,13,6,4,0.3824,0.4615,5,11.56,359000,4.0,2,0.7412,0.11428571428571428,0.3275862068965517,42.2484,0.7142857142857143,19.0,1.0,0.5714285714285714,0.5428571428571428,25642.85714285714,0.3333333333333333,2.9648,1
45,3,1,1,5,0.3333,1.0,4,18.68,0,4.4,10,0.0485,1.25,0.18181818181818182,0.485,2.0,0.9090909090909091,0.2,2.5,0.5,0.0,2.0,0.21340000000000003,0
45,4,1,2,3,0.25,2.0,3,4.55,32395000,3.8,10,0.0534,0.6,0.2727272727272727,0.534,1.0,0.9090909090909091,0.5,1.0,0.6,16197500.0,2.5,0.20292,0
45,4,3,4,5,0.75,1.3333,3,40.18,203000,3.2,10,0.0874,1.0,0.4117647058823529,1.3984,0.6,1.4545454545454546,1.0,1.0,1.4,50750.0,2.5,0.27968000000000004,0
45,8,6,2,5,0.75,0.3333,5,7.37,0,4.0,10,0.1019,0.5555555555555556,0.36363636363636365,2.1399,1.6666666666666667,1.9090909090909092,0.3333333333333333,1.6666666666666667,0.8888888888888888,0.0,1.6666666666666667,0.4076,0
45,12,4,3,3,0.3333,0.75,7,3.5,6359000,4.0,10,0.1165,0.23076923076923078,0.30434782608695654,2.563,1.75,2.0,0.375,0.75,0.5384615384615384,1271800.0,1.25,0.466,0
45,7,2,0,5,0.2857,0.0,8,12.89,336000,4.0,10,0.0971,0.625,0.13333333333333333,1.3594000000000002,8.0,1.2727272727272727,0.0,5.0,0.25,112000.0,1.1111111111111112,0.3884,1
45,4,2,2,6,0.5,1.0,6,15.65,366000,4.0,10,0.0728,1.2,0.26666666666666666,1.0192,2.0,1.2727272727272727,0.2857142857142857,2.0,0.8,122000.0,1.4285714285714286,0.2912,0
45,20,11,5,10,0.55,0.4545,6,7.85,17843000,3.2,10,0.2524,0.47619047619047616,0.3404255319148936,11.6104,1.0,4.181818181818182,0.7142857142857143,1.6666666666666667,0.7619047619047619,1486916.6666666667,1.4285714285714286,0.8076800000000001,1
45,4,1,2,3,0.25,2.0,2,9.95,0,4.1,10,0.0485,0.6,0.2727272727272727,0.485,0.6666666666666666,0.9090909090909091,0.6666666666666666,1.0,0.6,0.0,3.3333333333333335,0.19885,0
45,7,3,2,9,0.4286,0.6667,8,8.69,1660000,3.4,10,0.1214,1.125,0.22727272727272727,2.5494,2.6666666666666665,1.9090909090909092,0.2222222222222222,3.0,0.625,415000.0,1.1111111111111112,0.41275999999999996,0
37,3,1,3,1,0.3333,3.0,2,9.35,0,4.6,3,0.1778,0.25,0.4444444444444444,1.4224,0.5,2.0,1.0,0.25,1.0,0.0,1.0,0.81788,0
37,2,1,3,3,0.5,3.0,3,5.67,5421000,3.6,3,0.2667,1.0,0.4,2.4003,0.75,2.25,0.75,0.75,1.3333333333333333,2710500.0,0.75,0.96012,0
37,8,6,5,1,0.75,0.8333,3,28.01,895000,3.4,3,0.5556,0.1111111111111111,0.5238095238095238,11.112,0.5,5.0,1.25,0.16666666666666666,1.2222222222222223,127857.14285714286,0.75,1.8890399999999998,1
43,31,20,15,15,0.6452,0.75,5,25.14,2538000,4.8,6,0.3021,0.46875,0.4268292682926829,24.4701,0.3125,11.571428571428571,2.5,0.9375,1.09375,120857.14285714286,1.0,1.4500799999999998,1
43,41,14,5,18,0.3415,0.3571,13,12.6,1271000,4.0,6,0.309,0.42857142857142855,0.24050632911392406,24.102,2.1666666666666665,11.142857142857142,0.35714285714285715,3.0,0.4523809523809524,84733.33333333333,0.42857142857142855,1.236,1
43,6,4,4,3,0.6667,1.0,3,16.84,5595000,4.1,6,0.0625,0.42857142857142855,0.4444444444444444,1.0625,0.6,2.4285714285714284,1.0,0.6,1.1428571428571428,1119000.0,1.5,0.25625,0
43,16,9,8,9,0.5625,0.8889,7,5.62,14128000,4.4,6,0.1528,0.5294117647058824,0.3953488372093023,6.417599999999999,0.7777777777777778,6.0,1.0,1.0,1.0,1412800.0,0.75,0.67232,0
43,9,5,4,9,0.5556,0.8,5,9.55,2030000,4.5,6,0.1111,0.9,0.32142857142857145,2.9997000000000003,1.0,3.857142857142857,0.6666666666666666,1.8,0.9,338333.3333333333,1.0,0.49995,1
43,6,2,2,5,0.3333,1.0,3,7.19,1742000,4.6,6,0.0625,0.7142857142857143,0.25,0.9375,1.0,2.142857142857143,0.5,1.6666666666666667,0.5714285714285714,580666.6666666666,1.5,0.2875,0
45,12,8,6,4,0.6667,0.75,8,25.63,600000,4.7,8,0.1006,0.3076923076923077,0.45161290322580644,3.018,1.1428571428571428,3.3333333333333335,0.6666666666666666,0.5714285714285714,1.0769230769230769,66666.66666666667,0.8888888888888888,0.47282,1
45,9,5,2,1,0.5556,0.4,4,17.48,97000,3.8,8,0.0575,0.1,0.3888888888888889,0.9775,1.3333333333333333,1.8888888888888888,0.4,0.3333333333333333,0.7,16166.666666666666,1.6,0.2185,0
45,34,14,5,13,0.4118,0.3571,8,0.95,214000,2.7,8,0.1954,0.37142857142857144,0.2835820895522388,12.8964,1.3333333333333333,7.333333333333333,0.5555555555555556,2.1666666666666665,0.5428571428571428,14266.666666666666,0.8888888888888888,0.52758,0
45,5,2,1,2,0.4,0.5,2,3.37,23837000,4.8,8,0.0316,0.3333333333333333,0.2727272727272727,0.31600000000000006,1.0,1.1111111111111112,0.3333333333333333,1.0,0.5,7945666.666666667,2.6666666666666665,0.15168,0
45,15,6,3,3,0.4,0.5,5,17.27,1405000,3.7,8,0.092,0.1875,0.32142857142857145,2.484,1.25,3.0,0.5,0.75,0.5625,200714.2857142857,1.3333333333333333,0.34040000000000004,1
45,7,3,4,2,0.4286,1.3333,5,4.83,0,4.0,8,0.046,0.25,0.4117647058823529,0.736,1.0,1.7777777777777777,0.6666666666666666,0.4,0.875,0.0,1.3333333333333333,0.184,0
45,25,21,11,14,0.84,0.5238,3,12.68,672000,3.6,8,0.2241,0.5384615384615384,0.4444444444444444,15.9111,0.25,7.888888888888889,2.75,1.1666666666666667,1.2307692307692308,30545.454545454544,2.0,0.80676,1
45,43,19,6,13,0.4419,0.3158,14,13.61,2555000,4.7,8,0.2529,0.29545454545454547,0.3048780487804878,20.4849,2.0,9.0,0.4,1.8571428571428572,0.5681818181818182,127750.0,0.5333333333333333,1.18863,1
19,27,10,5,17,0.3704,0.5,5,3.35,69000,4.3,8,0.3422,0.6071428571428571,0.25,20.1898,0.8333333333333334,6.555555555555555,0.8333333333333334,2.8333333333333335,0.5357142857142857,6272.727272727273,1.3333333333333333,1.47146,1
19,4,3,3,4,0.75,1.0,5,10.48,2165000,4.4,8,0.0802,0.8,0.4,1.1227999999999998,1.25,1.5555555555555556,0.5,1.0,1.2,541250.0,1.3333333333333333,0.35288,0
19,7,2,0,0,0.2857,0.0,5,12.29,887000,3.9,8,0.0535,0.0,0.2,0.4815,5.0,1.0,0.0,0.0,0.25,295666.6666666667,1.3333333333333333,0.20865,0
19,7,5,4,1,0.7143,0.8,8,17.65,2534000,3.7,8,0.107,0.125,0.5,1.819,1.6,1.8888888888888888,0.4444444444444444,0.2,1.125,422333.3333333333,0.8888888888888888,0.39590000000000003,0
19,4,2,3,4,0.5,1.5,2,3.1,198000,4.0,8,0.0749,0.8,0.35714285714285715,0.9736999999999999,0.5,1.4444444444444444,1.0,1.0,1.0,66000.0,2.6666666666666665,0.2996,0
19,10,6,5,5,0.6,0.8333,6,24.48,798000,4.0,8,0.1658,0.45454545454545453,0.4074074074074074,4.3108,1.0,2.888888888888889,0.7142857142857143,0.8333333333333334,1.0,114000.0,1.1428571428571428,0.6632,1
19,4,2,1,4,0.5,0.5,4,15.37,389000,3.9,8,0.0802,0.8,0.25,0.8821999999999999,2.0,1.2222222222222223,0.2,2.0,0.6,129666.66666666667,1.6,0.31277999999999995,0
19,8,6,2,1,0.75,0.3333,5,11.94,1004000,4.5,8,0.0963,0.1111111111111111,0.4444444444444444,1.6371,1.6666666666666667,1.8888888888888888,0.3333333333333333,0.3333333333333333,0.8888888888888888,143428.57142857142,1.3333333333333333,0.43335,0
29,4,1,2,7,0.25,2.0,7,21.86,994000,4.6,12,0.0401,1.4,0.2,0.5613999999999999,2.3333333333333335,1.0769230769230769,0.25,2.3333333333333335,0.6,497000.0,1.5,0.18445999999999996,0
29,5,2,3,5,0.4,1.5,1,3.21,61000,4.5,12,0.0428,0.8333333333333334,0.3125,0.642,0.25,1.1538461538461537,1.5,1.25,0.8333333333333334,20333.333333333332,6.0,0.1926,0
29,0,0,0,5,0.0,0.0,1,27.97,1584000,4.4,12,0.0214,5.0,0.0,0.107,1.0,0.38461538461538464,0.0,5.0,0.0,1584000.0,6.0,0.09416000000000001,0
29,8,5,2,4,0.625,0.4,8,10.75,306000,3.7,12,0.0642,0.4444444444444444,0.35,1.2197999999999998,2.6666666666666665,1.4615384615384615,0.2222222222222222,1.3333333333333333,0.7777777777777778,51000.0,1.3333333333333333,0.23753999999999997,1
29,26,12,8,16,0.4615,0.6667,13,15.18,225000,3.9,12,0.1765,0.5925925925925926,0.31746031746031744,10.943,1.4444444444444444,4.769230769230769,0.5714285714285714,1.7777777777777777,0.7407407407407407,17307.69230769231,0.8571428571428571,0.6883499999999999,0
29,1,0,2,4,0.0,0.0,1,14.21,736000,4.1,12,0.0267,2.0,0.25,0.1869,0.3333333333333333,0.5384615384615384,1.0,1.3333333333333333,1.0,736000.0,6.0,0.10947,0
29,28,11,6,14,0.3929,0.5455,7,7.95,1430000,3.3,12,0.1791,0.4827586206896552,0.2833333333333333,10.5669,1.0,4.538461538461538,0.75,2.0,0.5862068965517241,119166.66666666667,1.5,0.5910299999999999,1
29,22,10,7,7,0.4545,0.7,3,0.53,247000,2.0,12,0.131,0.30434782608695654,0.3617021276595745,6.026,0.375,3.5384615384615383,1.75,0.875,0.7391304347826086,22454.545454545456,3.0,0.262,0
29,8,3,3,2,0.375,1.0,1,4.61,12027000,4.5,12,0.0481,0.2222222222222222,0.35294117647058826,0.7696,0.25,1.2307692307692308,1.5,0.5,0.6666666666666666,3006750.0,6.0,0.21644999999999998,0
29,8,3,0,1,0.375,0.0,5,3.86,58000,3.7,12,0.0401,0.1111111111111111,0.23076923076923078,0.48119999999999996,5.0,0.9230769230769231,0.0,1.0,0.3333333333333333,14500.0,2.0,0.14837,0
29,16,8,6,6,0.5,0.75,5,14.84,1870000,4.0,12,0.1123,0.35294117647058826,0.3783783783783784,4.0428,0.7142857142857143,2.769230769230769,1.0,0.8571428571428571,0.8235294117647058,207777.77777777778,2.0,0.4492,1
29,15,7,3,8,0.4667,0.4286,10,15.52,515000,4.0,12,0.1176,0.5,0.29411764705882354,3.8808,2.5,2.5384615384615383,0.2727272727272727,2.0,0.625,64375.0,1.0909090909090908,0.4704,1
18,6,5,5,3,0.8333,1.0,3,12.97,0,4.5,13,0.0491,0.42857142857142855,0.5,0.9329,0.5,1.3571428571428572,1.25,0.5,1.4285714285714286,0.0,3.25,0.22094999999999998,0
18,17,10,8,9,0.5882,0.8,3,9.44,107000,4.0,13,0.1214,0.5,0.4,5.3416,0.3333333333333333,3.142857142857143,2.0,1.0,1.0,9727.272727272728,3.25,0.4856,0
