age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
21,3,1,1,2,0.3333,1.0,1,0.37,0,3.6,8,0.0479,0
21,18,11,4,8,0.6111,0.3636,9,10.98,17590000,4.0,8,0.3151,1
21,6,2,1,7,0.3333,0.5,3,1.33,0,4.6,8,0.1096,0
21,15,7,7,4,0.4667,1.0,1,3.38,15636000,4.3,8,0.2397,0
40,33,22,8,19,0.6667,0.3636,9,17.55,5455000,4.6,7,0.2364,1
40,40,14,7,14,0.35,0.5,14,19.94,987000,4.0,7,0.2,0
40,16,9,6,3,0.5625,0.6667,8,12.37,2939000,4.2,7,0.0961,0
40,8,3,2,5,0.375,0.6667,2,4.13,0,4.0,7,0.0468,0
40,29,17,7,13,0.5862,0.4118,9,8.83,1159000,4.0,7,0.1896,1
40,16,12,5,6,0.75,0.4167,4,13.96,1144000,4.3,7,0.1039,0
40,21,12,9,4,0.5714,0.75,13,12.06,260000,4.0,7,0.1273,0
18,2,1,2,1,0.5,2.0,2,14.79,0,4.9,7,0.0256,0
18,16,6,2,7,0.375,0.3333,6,11.37,350000,4.0,7,0.1624,1
18,17,9,6,7,0.5294,0.6667,4,11.98,596000,4.1,7,0.1795,0
18,17,11,5,7,0.6471,0.4545,1,25.29,207000,4.0,7,0.1752,0
18,6,4,3,1,0.6667,0.75,4,18.26,1766000,4.0,7,0.0641,0
18,8,5,3,0,0.625,0.6,5,2.17,4934000,4.0,7,0.0812,0
18,30,19,6,11,0.6333,0.3158,6,19.75,1218000,4.4,7,0.312,1
27,6,4,0,9,0.6667,0.0,5,12.94,3595000,4.3,8,0.0816,1
27,20,7,3,14,0.35,0.4286,13,4.63,1160000,4.9,8,0.1735,1
27,12,5,5,2,0.4167,1.0,3,17.21,1428000,5.0,8,0.0918,0
27,14,9,4,6,0.6429,0.4444,8,13.44,939000,4.9,8,0.1156,0
27,18,7,4,3,0.3889,0.5714,8,7.37,5241000,4.0,8,0.1293,1
27,8,5,3,4,0.625,0.6,1,7.52,5666000,4.4,8,0.0714,0
27,39,21,13,19,0.5385,0.619,4,3.5,4718000,4.0,8,0.3299,1
27,1,0,0,1,0.0,0.0,1,16.05,0,4.3,8,0.0068,0
34,16,12,5,4,0.75,0.4167,3,18.63,153000,4.0,4,0.291,0
34,5,3,3,3,0.6,1.0,4,5.71,61000,4.0,4,0.1119,0
34,8,4,3,5,0.5,0.75,3,6.24,657000,4.9,4,0.194,1
34,15,6,5,20,0.4,0.8333,3,12.44,640000,4.0,4,0.403,1
28,22,17,6,12,0.7727,0.3529,11,1.46,193000,3.1,13,0.1043,0
28,19,12,6,6,0.6316,0.5,11,22.87,1136000,4.5,13,0.0803,0
28,30,21,13,4,0.7,0.619,7,10.54,186000,2.5,13,0.1214,0
28,42,27,15,14,0.6429,0.5556,10,23.44,122000,4.0,13,0.1744,0
28,5,2,4,2,0.4,2.0,1,19.14,475000,4.8,13,0.0274,0
28,1,0,2,4,0.0,0.0,3,9.14,456000,4.5,13,0.0154,0
28,39,29,13,15,0.7436,0.4483,12,19.19,6593000,4.0,13,0.1675,0
28,9,7,3,8,0.7778,0.4286,1,17.65,261000,4.0,13,0.0479,0
28,3,1,1,2,0.3333,1.0,3,16.54,0,4.0,13,0.012,0
28,11,8,5,1,0.7273,0.625,5,1.3,30399000,4.1,13,0.0444,0
28,7,5,2,5,0.7143,0.4,5,7.08,4632000,4.0,13,0.0342,0
28,26,19,6,17,0.7308,0.3158,14,8.88,248000,4.0,13,0.1265,1
28,10,6,2,6,0.6,0.3333,2,13.14,2152000,4.0,13,0.0444,0
19,13,5,1,5,0.3846,0.2,4,2.81,101000,3.5,1,1.0,1
28,18,11,7,8,0.6111,0.6364,3,6.64,0,4.0,2,0.557,0
28,12,7,3,6,0.5833,0.4286,12,18.8,2755000,3.8,2,0.443,1
53,16,9,5,6,0.5625,0.5556,7,8.54,460000,4.0,2,0.3889,1
53,23,19,7,12,0.8261,0.3684,13,9.51,1121000,4.2,2,0.6111,1
19,6,4,3,6,0.6667,0.75,5,9.76,827000,4.1,1,1.0,1
38,37,16,6,13,0.4324,0.375,9,6.81,21591000,3.8,8,0.3699,1
38,1,0,0,4,0.0,0.0,5,19.84,0,2.7,8,0.0228,0
38,3,1,0,2,0.3333,0.0,2,0.31,1667000,4.0,8,0.032,0
38,7,5,2,0,0.7143,0.4,2,6.47,0,4.8,8,0.0639,0
38,13,4,1,4,0.3077,0.25,2,8.53,5202000,4.0,8,0.105,0
38,18,10,5,14,0.5556,0.5,10,20.5,5940000,4.6,8,0.2237,0
38,11,5,4,4,0.4545,0.8,2,15.43,8038000,3.1,8,0.1187,0
38,4,2,2,5,0.5,1.0,5,1.8,54000,2.5,8,0.0639,0
53,2,1,3,0,0.5,3.0,4,14.22,1606000,4.0,2,0.3889,0
53,0,0,3,5,0.0,0.0,3,3.37,121000,3.5,2,0.6111,0
28,11,5,3,7,0.4545,0.6,5,2.17,141000,3.3,10,0.085,0
28,18,14,8,19,0.7778,0.5714,3,8.31,103000,4.8,10,0.1785,0
28,37,28,14,17,0.7568,0.5,11,12.86,2432000,4.4,10,0.289,1
28,3,1,1,2,0.3333,1.0,3,9.74,1282000,4.0,10,0.0283,0
28,24,14,5,11,0.5833,0.3571,14,10.12,263000,4.1,10,0.1728,1
28,6,4,5,5,0.6667,1.25,2,9.14,0,3.5,10,0.0567,0
28,5,4,1,5,0.8,0.25,5,13.06,1273000,4.0,10,0.051,0
28,16,8,4,1,0.5,0.5,5,5.49,0,4.0,10,0.0822,0
28,0,0,3,4,0.0,0.0,3,20.16,0,4.0,10,0.0198,0
28,4,1,3,5,0.25,3.0,2,16.95,0,2.8,10,0.0368,0
20,0,0,0,0,0.0,0.0,2,19.7,3246000,4.0,10,0.009,0
20,41,30,10,8,0.7317,0.3333,10,3.88,222000,4.0,10,0.2741,0
20,9,6,3,3,0.6667,0.5,8,8.68,1437000,4.4,10,0.0783,1
20,5,3,1,5,0.6,0.3333,8,2.7,307000,4.3,10,0.0633,1
20,7,2,3,8,0.2857,1.5,8,13.77,1002000,4.5,10,0.0753,1
20,36,30,15,5,0.8333,0.5,4,13.8,1444000,4.0,10,0.2711,0
20,4,3,1,1,0.75,0.3333,2,11.89,8196000,4.6,10,0.0331,0
20,8,6,3,1,0.75,0.5,6,14.39,1326000,4.0,10,0.0723,1
20,12,4,4,4,0.3333,1.0,2,14.54,2335000,4.3,10,0.0813,0
20,6,2,3,0,0.3333,1.5,1,20.38,2008000,3.9,10,0.0422,0
40,10,3,4,8,0.3,1.3333,6,6.73,3683000,4.6,11,0.0836,0
40,8,4,2,5,0.5,0.5,4,22.9,0,3.2,11,0.0588,0
40,38,15,10,12,0.3947,0.6667,5,3.89,17553000,4.0,11,0.2601,1
40,8,4,5,4,0.5,1.25,2,17.37,1269000,3.7,11,0.0681,0
40,11,4,4,3,0.3636,1.0,6,17.53,7268000,4.4,11,0.0712,0
40,13,8,3,8,0.6154,0.375,7,10.29,4101000,3.6,11,0.1176,1
40,11,4,3,9,0.3636,0.75,1,3.99,0,4.4,11,0.0836,0
40,12,7,6,7,0.5833,0.8571,4,24.14,249000,3.5,11,0.1115,0
40,15,7,4,2,0.4667,0.5714,6,20.7,2036000,4.0,11,0.1053,1
40,2,1,0,0,0.5,0.0,5,30.92,146000,3.3,11,0.0155,0
40,3,1,0,1,0.3333,0.0,5,8.66,84000,4.5,11,0.0248,0
40,12,4,1,9,0.3333,0.25,4,10.91,0,4.7,4,0.3662,0
40,6,3,1,2,0.5,0.3333,4,7.26,36708000,3.9,4,0.2113,0
40,2,1,0,0,0.5,0.0,4,5.76,241000,2.7,4,0.0704,0
40,10,3,3,8,0.3,1.0,1,11.03,2038000,4.0,4,0.3521,0
51,8,6,3,3,0.75,0.5,8,17.92,1445000,4.7,8,0.1041,0
51,3,2,3,5,0.6667,1.5,1,2.03,103000,4.7,8,0.0724,0
51,1,0,3,3,0.0,0.0,1,12.95,481000,2.1,8,0.0362,0
51,8,6,3,8,0.75,0.5,1,10.92,0,4.0,8,0.1131,0
51,6,2,1,0,0.3333,0.5,2,8.74,53000,2.3,8,0.0543,0
51,8,3,1,3,0.375,0.3333,5,9.18,0,2.9,8,0.0679,0
51,11,9,5,6,0.8182,0.5556,4,3.88,2075000,4.5,8,0.1719,1
51,37,25,15,4,0.6757,0.6,5,7.86,1599000,3.8,8,0.3801,0
22,11,6,6,7,0.5455,1.0,8,6.45,17670000,4.0,7,0.122,1
22,8,6,4,8,0.75,0.6667,7,19.45,4915000,4.0,7,0.115,1
22,35,27,16,10,0.7714,0.5926,5,2.93,6677000,4.7,7,0.338,1
22,10,5,2,4,0.5,0.4,1,15.1,936000,3.9,7,0.0801,0
22,12,4,5,4,0.3333,1.25,8,6.94,5923000,2.2,7,0.1115,1
22,17,7,5,2,0.4118,0.7143,5,15.86,1246000,4.4,7,0.1115,0
22,11,7,4,6,0.6364,0.5714,6,8.78,2405000,2.9,7,0.122,1
49,11,8,6,2,0.7273,0.75,7,31.94,560000,3.8,2,0.6531,1
49,6,3,4,1,0.5,1.3333,1,15.27,269000,4.0,2,0.3469,0
38,28,20,11,6,0.7143,0.55,12,31.16,315000,4.4,6,0.2731,1
38,3,1,3,4,0.3333,3.0,1,19.58,0,4.4,6,0.0406,0
38,37,19,12,6,0.5135,0.6316,3,13.43,1211000,3.7,6,0.3026,1
38,21,14,10,20,0.6667,0.7143,10,12.77,1992000,4.6,6,0.262,1
38,7,5,4,5,0.7143,0.8,2,7.23,142000,3.9,6,0.0849,0
38,2,1,3,4,0.5,3.0,5,7.84,0,4.0,6,0.0369,0
30,8,5,5,5,0.625,1.0,5,11.41,339000,4.2,5,0.189,0
30,5,4,5,3,0.8,1.25,2,16.57,30000,4.3,5,0.1417,0
30,7,5,3,2,0.7143,0.6,6,20.07,2875000,3.0,5,0.1811,1
30,8,3,2,8,0.375,0.6667,8,27.41,289000,4.4,5,0.1811,0
30,14,11,9,2,0.7857,0.8182,5,4.41,550000,3.2,5,0.3071,0
23,34,27,8,5,0.7941,0.2963,12,10.88,732000,4.1,5,0.4337,1
23,1,0,2,5,0.0,0.0,3,4.7,206000,3.8,5,0.0561,0
23,6,4,3,3,0.6667,0.75,1,16.43,414000,4.5,5,0.0969,0
23,32,16,5,4,0.5,0.3125,10,2.15,24056000,4.0,5,0.3265,1
23,6,4,4,0,0.6667,1.0,4,0.71,9073000,4.3,5,0.0867,0
36,11,7,5,3,0.6364,0.7143,4,12.2,6480000,4.0,12,0.066,1
36,45,19,10,19,0.4222,0.5263,10,17.89,45000,3.6,12,0.2,0
36,10,7,4,2,0.7,0.5714,3,3.06,6671000,4.0,12,0.0515,0
36,45,23,4,12,0.5111,0.1739,10,2.02,48122000,4.3,12,0.1835,1
36,5,3,3,2,0.6,1.0,5,14.45,4792000,4.0,12,0.0351,0
36,0,0,1,4,0.0,0.0,4,24.65,0,4.0,12,0.0103,0
36,21,15,8,11,0.7143,0.5333,5,10.06,1115000,4.8,12,0.1258,1
36,6,3,2,5,0.5,0.6667,4,11.18,77000,2.8,12,0.0371,0
36,44,21,9,12,0.4773,0.4286,13,12.8,5086000,3.5,12,0.1959,1
36,2,1,2,1,0.5,2.0,5,10.3,1293000,3.3,12,0.0186,0
36,15,6,3,3,0.4,0.5,6,3.15,4702000,2.4,12,0.0701,1
36,0,0,1,2,0.0,0.0,2,14.66,0,4.0,12,0.0062,0
18,14,10,7,2,0.7143,0.7,5,13.74,0,3.5,1,1.0,0
24,5,2,1,3,0.4,0.5,3,9.51,21588000,3.9,12,0.0417,0
24,4,1,0,1,0.25,0.0,7,11.47,124000,4.0,12,0.0224,0
24,39,31,16,20,0.7949,0.5161,13,16.94,295000,3.0,12,0.3494,0
24,2,1,1,0,0.5,1.0,1,22.16,214000,1.9,12,0.0224,0
24,11,5,2,1,0.4545,0.4,5,16.98,407000,4.0,12,0.0641,0
24,5,2,0,4,0.4,0.0,5,3.66,1040000,4.0,12,0.0449,0
24,6,2,4,1,0.3333,2.0,3,10.57,776000,2.7,12,0.0449,0
24,6,3,3,2,0.5,1.0,5,15.06,279000,3.7,12,0.0481,0
24,31,23,11,12,0.7419,0.4783,10,4.62,60001000,3.7,12,0.2853,1
24,0,0,0,1,0.0,0.0,2,15.31,0,4.0,12,0.0032,0
24,3,2,3,4,0.6667,1.5,1,6.3,1417000,3.4,12,0.0417,0
24,2,1,3,2,0.5,3.0,1,5.05,70000,2.7,12,0.0321,0
25,11,5,2,3,0.4545,0.4,5,12.28,818000,4.0,1,1.0,1
58,23,14,9,12,0.6087,0.6429,12,36.3,163000,3.6,3,0.293,1
58,14,9,7,6,0.6429,0.7778,3,4.29,10063000,4.8,3,0.186,0
58,42,30,20,13,0.7143,0.6667,9,8.7,16098000,4.0,3,0.5209,1
18,15,6,2,1,0.4,0.3333,1,21.62,399000,4.6,9,0.0769,0
18,7,2,1,4,0.2857,0.5,2,6.95,49000,3.1,9,0.0523,0
18,15,6,3,1,0.4,0.5,2,8.03,3733000,4.5,9,0.0862,0
18,10,7,2,1,0.7,0.2857,4,4.24,203000,2.8,9,0.0646,0
18,14,11,7,4,0.7857,0.6364,6,12.47,1017000,3.0,9,0.1138,0
18,34,27,12,7,0.7941,0.4444,3,5.83,392000,4.8,9,0.2646,1
18,5,2,1,8,0.4,0.5,4,2.98,29154000,4.0,9,0.0646,1
18,4,1,2,4,0.25,2.0,4,17.27,825000,3.6,9,0.04,0
18,21,17,10,18,0.8095,0.5882,8,5.03,12601000,4.0,9,0.2369,1
35,0,0,1,4,0.0,0.0,5,11.91,532000,4.0,8,0.0201,0
35,7,2,0,8,0.2857,0.0,7,15.25,464000,4.8,8,0.0769,1
35,4,2,0,3,0.5,0.0,7,11.36,1776000,4.1,8,0.0502,1
35,10,7,5,6,0.7,0.7143,7,21.95,289000,2.0,8,0.107,0
35,39,29,9,11,0.7436,0.3103,7,12.76,954000,4.0,8,0.3144,1
35,24,8,4,8,0.3333,0.5,6,3.65,12641000,4.0,8,0.1773,1
35,14,5,2,5,0.3571,0.4,7,9.18,1357000,3.6,8,0.1037,1
35,15,11,3,9,0.7333,0.2727,11,3.19,43789000,3.7,8,0.1505,1
18,1,0,2,1,0.0,0.0,3,16.3,675000,3.4,1,1.0,0
23,24,14,4,15,0.5833,0.2857,4,10.74,86000,3.9,5,0.4189,1
23,4,2,4,3,0.5,2.0,3,14.44,1202000,4.9,5,0.0946,0
23,7,4,3,5,0.5714,0.75,5,10.71,0,3.7,5,0.1284,0
23,10,7,4,1,0.7,0.5714,2,7.82,16593000,4.7,5,0.1622,0
23,15,7,4,1,0.4667,0.5714,1,16.7,201000,4.2,5,0.1959,0
18,31,15,8,15,0.4839,0.5333,10,1.28,1570000,4.4,4,0.3458,1
18,9,7,4,8,0.7778,0.5714,7,17.27,1532000,3.5,4,0.1495,0
18,1,0,2,4,0.0,0.0,4,6.81,32285000,4.0,4,0.0467,0
18,42,27,13,7,0.6429,0.4815,5,9.13,3470000,4.6,4,0.4579,1
43,40,29,19,17,0.725,0.6552,5,15.25,200000,4.0,4,0.5,1
43,13,9,6,8,0.6923,0.6667,1,23.06,1449000,4.0,4,0.1767,1
43,6,4,0,1,0.6667,0.0,8,3.77,6237000,4.0,4,0.0517,0
43,20,13,3,15,0.65,0.2308,10,13.43,116000,4.4,4,0.2716,1
21,17,12,8,8,0.7059,0.6667,4,3.2,20333000,4.6,8,0.1469,1
21,12,9,5,2,0.75,0.5556,4,9.96,0,4.0,8,0.0791,0
21,41,22,4,9,0.5366,0.1818,9,11.27,63000,4.4,8,0.2316,1
21,6,3,3,3,0.5,1.0,2,11.49,3206000,2.4,8,0.0508,0
21,7,3,1,2,0.4286,0.3333,4,5.82,10196000,3.3,8,0.0424,0
21,30,25,13,7,0.8333,0.52,3,31.85,960000,3.9,8,0.2429,1
21,18,13,3,16,0.7222,0.2308,8,6.92,1286000,3.3,8,0.1751,1
21,4,1,2,1,0.25,2.0,2,8.72,76000,4.6,8,0.0311,0
30,45,19,12,6,0.4222,0.6316,11,6.94,1411000,3.7,4,0.5153,0
30,15,11,2,7,0.7333,0.1818,7,12.83,460000,4.4,4,0.227,0
30,4,1,3,1,0.25,3.0,3,12.33,568000,4.0,4,0.0736,0
30,8,4,4,8,0.5,1.0,6,15.05,2589000,4.0,4,0.184,1
20,43,21,8,9,0.4884,0.381,9,10.31,4176000,4.5,12,0.1807,1
20,7,5,3,7,0.7143,0.6,1,5.79,3869000,4.0,12,0.0491,0
20,14,10,4,6,0.7143,0.4,4,9.84,1507000,4.3,12,0.0688,0
20,21,16,11,12,0.7619,0.6875,13,12.12,44000,4.0,12,0.1257,0
20,22,16,5,16,0.7273,0.3125,6,17.99,1107000,2.8,12,0.1218,0
20,16,10,4,1,0.625,0.4,6,0.45,0,4.0,12,0.0609,0
20,16,11,3,6,0.6875,0.2727,12,6.51,6375000,3.7,12,0.0747,0
20,24,14,9,20,0.5833,0.6429,4,7.73,30612000,3.9,12,0.1454,1
20,4,1,0,4,0.25,0.0,4,19.26,1476000,2.9,12,0.0216,0
20,13,10,6,6,0.7692,0.6,1,36.17,0,4.8,12,0.0688,0
20,11,5,1,7,0.4545,0.2,7,19.57,12602000,3.1,12,0.055,0
20,6,3,2,1,0.5,0.6667,2,17.41,1288000,4.4,12,0.0275,0
35,18,8,4,9,0.4444,0.5,2,34.53,938000,4.3,1,1.0,0
43,6,4,4,0,0.6667,1.0,1,6.1,46029000,3.8,4,0.2344,0
43,4,2,0,0,0.5,0.0,4,16.56,2277000,4.0,4,0.1094,0
43,6,3,1,4,0.5,0.3333,5,9.82,71000,4.5,4,0.2344,0
43,7,4,3,9,0.5714,0.75,5,14.34,400000,3.5,4,0.4219,0
19,16,13,3,17,0.8125,0.2308,8,12.1,46000,5.0,8,0.2843,1
19,2,1,3,3,0.5,3.0,1,23.36,290000,4.3,8,0.0609,0
19,3,2,2,5,0.6667,1.0,5,19.58,224000,4.0,8,0.0761,0
19,30,13,7,4,0.4333,0.5385,10,17.97,1047000,3.9,8,0.3096,1
19,4,2,1,1,0.5,0.5,2,11.96,2180000,4.0,8,0.0508,0
19,3,1,2,1,0.3333,2.0,1,0.02,0,3.5,8,0.0355,0
19,1,0,0,5,0.0,0.0,5,11.28,148000,4.4,8,0.0406,0
19,7,4,3,7,0.5714,0.75,5,8.14,5324000,4.0,8,0.1421,1
18,11,4,2,6,0.3636,0.5,7,9.84,1411000,4.0,15,0.0679,0
18,15,7,5,6,0.4667,0.7143,3,10.35,0,4.0,15,0.0862,0
18,18,13,2,6,0.7222,0.1538,6,31.45,1040000,3.8,15,0.1201,1
18,4,2,2,2,0.5,1.0,3,7.7,4710000,2.7,15,0.0313,0
18,4,1,2,3,0.25,2.0,2,14.75,2461000,2.8,15,0.0313,0
18,5,1,0,3,0.2,0.0,2,5.03,2956000,4.0,15,0.0261,0
18,12,6,5,5,0.5,0.8333,4,13.68,512000,3.8,15,0.1018,1
18,2,1,0,3,0.5,0.0,2,19.97,208000,4.0,15,0.0235,0
18,18,13,3,4,0.7222,0.2308,8,4.68,347000,5.0,15,0.1018,0
18,18,7,3,1,0.3889,0.4286,6,10.72,222000,4.0,15,0.0783,0
18,17,9,3,9,0.5294,0.3333,5,13.23,4994000,4.7,15,0.1123,1
18,14,7,2,7,0.5,0.2857,1,3.21,906000,2.8,15,0.0966,1
18,7,5,2,1,0.7143,0.4,3,12.58,4591000,4.0,15,0.047,0
18,7,3,2,3,0.4286,0.6667,3,5.35,11671000,4.0,15,0.047,0
18,5,1,1,2,0.2,1.0,3,3.27,3701000,4.0,15,0.0287,0
20,19,9,6,4,0.4737,0.6667,14,16.75,512000,2.5,7,0.2875,1
20,15,6,4,3,0.4,0.6667,7,2.3,928000,3.6,7,0.2062,1
20,5,2,1,3,0.4,0.5,5,6.7,341000,4.5,7,0.0812,0
20,15,10,6,7,0.6667,0.6,8,17.35,0,4.5,7,0.2375,0
20,0,0,2,5,0.0,0.0,2,24.69,1520000,3.6,7,0.0562,0
20,4,2,3,0,0.5,1.5,1,14.68,0,4.0,7,0.0562,0
20,3,1,2,4,0.3333,2.0,2,5.96,2485000,4.6,7,0.075,0
45,17,10,3,6,0.5882,0.3,3,10.83,740000,4.0,4,0.3333,0
45,2,1,3,2,0.5,3.0,5,9.42,0,3.3,4,0.0667,0
45,18,11,6,4,0.6111,0.5455,12,37.33,913000,3.0,4,0.425,1
45,8,5,5,0,0.625,1.0,1,12.39,5467000,4.0,4,0.175,0
22,17,11,6,6,0.6471,0.5455,3,10.14,234000,4.0,6,0.3359,0
22,1,0,3,2,0.0,0.0,4,39.16,0,4.4,6,0.0458,0
22,7,2,2,4,0.2857,1.0,4,12.54,339000,4.0,6,0.1374,0
22,11,5,4,4,0.4545,0.8,3,11.08,2830000,4.2,6,0.1908,0
22,8,4,5,3,0.5,1.25,1,27.41,4971000,3.4,6,0.1603,0
22,6,3,1,3,0.5,0.3333,2,2.12,10516000,3.9,6,0.1298,0
30,5,4,3,3,0.8,0.75,5,5.02,5382000,3.8,5,0.114,1
30,6,4,4,5,0.6667,1.0,4,16.2,711000,4.9,5,0.1088,0
30,5,3,3,2,0.6,1.0,1,8.61,0,3.0,5,0.0674,0
30,17,8,5,15,0.4706,0.625,7,21.44,227000,4.7,5,0.2435,0
30,38,18,11,19,0.4737,0.6111,10,19.98,4223000,3.9,5,0.4663,0
50,12,6,6,9,0.5,1.0,7,17.67,858000,3.8,1,1.0,0
37,2,0,0,0,0.0,0.0,4,3.04,62623000,4.4,4,0.0412,0
37,8,5,3,4,0.625,0.6,1,13.04,577000,4.7,4,0.268,1
37,18,14,9,3,0.7778,0.6429,1,13.63,0,3.7,4,0.4536,0
37,9,6,2,2,0.6667,0.3333,3,28.67,280000,4.5,4,0.2371,0
58,37,19,14,18,0.5135,0.7368,6,17.87,82000,4.6,10,0.2385,1
58,7,4,4,1,0.5714,1.0,1,4.17,408000,4.3,10,0.0436,0
58,4,2,0,9,0.5,0.0,3,7.35,0,4.9,10,0.0385,0
58,33,18,10,12,0.5455,0.5556,14,18.06,653000,4.0,10,0.2103,1
58,7,2,1,8,0.2857,0.5,8,6.53,0,4.0,10,0.0462,0
58,24,15,9,9,0.625,0.6,11,37.56,164000,4.5,10,0.1538,0
58,3,2,2,0,0.6667,1.0,4,14.43,1739000,4.8,10,0.0205,0
58,7,4,2,1,0.5714,0.5,7,1.44,8006000,4.0,10,0.0462,0
58,10,4,3,7,0.4,0.75,4,9.61,2338000,4.0,10,0.0692,0
58,17,10,4,19,0.5882,0.4,3,10.76,763000,4.0,10,0.1333,0
43,7,4,2,3,0.5714,0.5,3,5.5,0,3.6,5,0.1159,0
43,27,20,11,11,0.7407,0.55,3,4.87,68143000,1.9,5,0.529,0
43,17,7,6,8,0.4118,0.8571,7,29.7,151000,4.0,5,0.2826,0
43,0,0,0,1,0.0,0.0,4,26.0,3038000,4.3,5,0.0217,0
43,1,0,1,2,0.0,0.0,5,7.54,61000,3.3,5,0.0507,0
20,13,4,2,7,0.3077,0.5,1,15.27,2879000,2.5,4,0.2039,1
20,11,7,4,9,0.6364,0.5714,5,5.44,4766000,4.0,4,0.2368,1
20,17,10,6,5,0.5882,0.6,7,10.21,85000,3.4,4,0.2961,1
20,14,8,5,9,0.5714,0.625,8,30.43,1233000,4.7,4,0.2632,0
44,8,6,4,0,0.75,0.6667,1,11.47,51000,4.3,5,0.1218,0
44,6,2,3,1,0.3333,1.5,8,15.33,0,4.0,5,0.0769,0
44,35,19,8,11,0.5429,0.4211,7,20.24,3180000,3.9,5,0.5449,1
44,5,3,1,7,0.6,0.3333,5,21.0,2129000,4.0,5,0.109,0
44,14,6,2,1,0.4286,0.3333,1,12.03,0,3.7,5,0.1474,0
26,7,3,2,1,0.4286,0.6667,7,9.17,413000,4.0,2,0.1613,1
26,45,25,16,12,0.5556,0.64,8,7.01,647000,4.1,2,0.8387,1
19,36,25,10,19,0.6944,0.4,10,19.77,1853000,4.2,4,0.6184,0
19,8,3,1,9,0.375,0.3333,8,10.1,195000,3.9,4,0.1645,0
19,4,3,3,4,0.75,1.0,5,5.13,209000,4.0,4,0.1053,0
19,5,2,1,4,0.4,0.5,6,15.53,498000,4.6,4,0.1118,1
20,21,11,4,8,0.5238,0.3636,8,7.21,1040000,4.8,7,0.2437,0
20,4,2,3,4,0.5,1.5,3,15.39,0,3.4,7,0.066,0
20,26,13,5,14,0.5,0.3846,11,19.26,501000,4.0,7,0.3249,1
20,9,4,2,3,0.4444,0.5,6,10.21,906000,2.4,7,0.0964,0
20,8,5,4,9,0.625,0.8,8,6.68,1633000,3.8,7,0.1574,1
20,5,2,3,1,0.4,1.5,2,2.77,71143000,4.8,7,0.0609,0
20,4,2,3,1,0.5,1.5,2,11.72,0,3.5,7,0.0508,0
29,10,7,4,7,0.7,0.5714,4,16.43,4858000,4.0,9,0.132,1
29,10,7,3,6,0.7,0.4286,7,27.67,2794000,4.3,9,0.12,0
29,0,0,1,5,0.0,0.0,3,12.15,233000,3.6,9,0.028,0
29,24,10,3,17,0.4167,0.3,4,4.68,280000,3.6,9,0.256,1
29,0,0,3,1,0.0,0.0,4,3.38,1699000,4.0,9,0.02,0
29,15,9,4,9,0.6,0.4444,4,10.59,210000,3.5,9,0.164,0
29,3,2,2,1,0.6667,1.0,2,12.87,0,3.9,9,0.032,0
29,16,8,1,5,0.5,0.125,5,22.21,316000,3.7,9,0.124,0
29,12,7,5,4,0.5833,0.7143,4,2.06,14227000,4.7,9,0.124,0
60,14,9,4,8,0.6429,0.4444,7,14.07,0,4.8,9,0.0914,0
60,9,7,3,2,0.7778,0.4286,5,5.18,180000,4.6,9,0.0574,0
60,0,0,1,1,0.0,0.0,1,8.1,1347000,4.0,9,0.0131,0
60,42,27,10,17,0.6429,0.3704,8,14.16,4076000,3.1,9,0.2768,1
60,15,10,6,9,0.6667,0.6,2,31.01,1147000,4.6,9,0.1097,0
60,26,11,6,15,0.4231,0.5455,8,14.96,843000,3.1,9,0.1697,1
60,12,8,3,5,0.6667,0.375,4,6.04,300000,4.3,9,0.0836,0
60,7,5,4,1,0.7143,0.8,4,7.18,4612000,4.0,9,0.0522,0
60,21,9,5,14,0.4286,0.5556,7,17.54,507000,4.1,9,0.1462,1
60,3,1,3,0,0.3333,3.0,2,23.67,842000,4.0,15,0.0177,0
60,5,3,2,2,0.6,0.6667,6,15.75,2094000,4.8,15,0.0332,0
60,7,4,3,6,0.5714,0.75,4,11.4,265000,4.4,15,0.0509,0
60,13,10,5,1,0.7692,0.5,4,4.91,4964000,4.0,15,0.0664,0
60,0,0,1,4,0.0,0.0,2,2.41,146000,4.4,15,0.0177,0
60,11,5,3,2,0.4545,0.6,5,3.43,48000,4.8,15,0.0553,0
60,18,7,5,4,0.3889,0.7143,3,19.39,642000,4.0,15,0.0841,0
60,3,2,2,4,0.6667,1.0,3,14.16,311000,4.0,15,0.0265,0
60,26,19,8,15,0.7308,0.4211,3,18.09,115000,4.0,15,0.1681,1
60,6,2,4,4,0.3333,2.0,1,0.87,22023000,4.6,15,0.0487,1
60,15,5,3,7,0.3333,0.6,6,15.0,0,4.4,15,0.0664,0
60,36,30,19,14,0.8333,0.6333,14,17.52,8335000,3.3,15,0.2434,1
60,6,3,1,2,0.5,0.3333,5,15.4,185000,4.0,15,0.031,0
60,9,5,1,3,0.5556,0.2,7,3.56,6507000,4.5,15,0.0553,1
60,6,4,3,2,0.6667,0.75,3,7.4,511000,4.8,15,0.0354,0
44,17,12,2,6,0.7059,0.1667,3,4.72,12013000,3.0,10,0.1688,0
44,8,6,4,5,0.75,0.6667,3,4.89,102000,3.9,10,0.1013,0
