user_id,product_category,age,dominant_gender,dominant_location,total_view,total_click,total_cart,total_wishlist,total_interactions,click_through_rate,cart_rate,unique_brands,avg_price,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
U0025,Làm đẹp,18,Nữ,Hồ Chí Minh,3,1,3,0,10,0.3333,3.0,4,2490000,15.05,2115000,3.5,8,0.0397,0
U0026,Pet care,37,Nữ,Hà Nội,5,3,2,8,22,0.6,0.6667,7,64000,1.13,63000,3.8,2,0.2588,0
U0026,Mẹ & Bé,37,Nữ,Hà Nội,34,13,6,4,63,0.3824,0.4615,5,407000,11.56,359000,,2,0.7412,1
U0027,Decor,45,Nữ,Cần Thơ,3,1,1,5,10,0.3333,1.0,4,499000,18.68,0,4.4,10,0.0485,0
U0027,Luxury,45,Nữ,Cần Thơ,4,1,2,3,11,0.25,2.0,3,33940000,4.55,32395000,3.8,10,0.0534,0
U0027,Thời trang,45,Nữ,Cần Thơ,4,3,4,5,18,0.75,1.3333,3,341000,40.18,203000,3.2,10,0.0874,0
U0027,Pet care,45,Nữ,Cần Thơ,8,6,2,5,21,0.75,0.3333,5,1848000,7.37,0,,10,0.1019,0
U0027,Thiết bị văn phòng,45,Nữ,Cần Thơ,12,4,3,3,24,0.3333,0.75,7,6590000,3.5,6359000,,10,0.1165,0
U0027,Làm đẹp,45,Nữ,Cần Thơ,7,2,0,5,20,0.2857,0.0,8,386000,12.89,336000,,10,0.0971,1
U0027,Mẹ & Bé,45,Nữ,Cần Thơ,4,2,2,6,15,0.5,1.0,6,434000,15.65,366000,,10,0.0728,0
U0027,Gaming,45,Nữ,Cần Thơ,20,11,5,10,52,0.55,0.4545,6,19364000,7.85,17843000,3.2,10,0.2524,1
U0027,Outdoor,45,Nữ,Cần Thơ,4,1,2,3,10,0.25,2.0,2,6461000,9.95,0,4.1,10,0.0485,0
U0027,Healthy food,45,Nữ,Cần Thơ,7,3,2,9,25,0.4286,0.6667,8,1818000,8.69,1660000,3.4,10,0.1214,0
U0028,Fitness,37,Nam,Hải Phòng,3,1,3,1,8,0.3333,3.0,2,9525000,9.35,0,4.6,3,0.1778,0
U0028,Gia dụng,37,Nam,Hải Phòng,2,1,3,3,12,0.5,3.0,3,5747000,5.67,5421000,3.6,3,0.2667,0
U0028,Thời trang,37,Nam,Hải Phòng,8,6,5,1,25,0.75,0.8333,3,1244000,28.01,895000,3.4,3,0.5556,1
U0029,Thời trang,43,Nữ,Cần Thơ,31,20,15,15,87,0.6452,0.75,5,3391000,25.14,2538000,4.8,6,0.3021,1
U0029,Gia dụng,43,Nữ,Cần Thơ,41,14,5,18,89,0.3415,0.3571,13,1455000,12.6,1271000,,6,0.309,1
U0029,Gaming,43,Nữ,Cần Thơ,6,4,4,3,18,0.6667,1.0,3,6729000,16.84,5595000,4.1,6,0.0625,0
U0029,Điện tử,43,Nữ,Cần Thơ,16,9,8,9,44,0.5625,0.8889,7,14970000,5.62,14128000,4.4,6,0.1528,0
U0029,Decor,43,Nữ,Cần Thơ,9,5,4,9,32,0.5556,0.8,5,2245000,9.55,2030000,4.5,6,0.1111,1
U0029,Pet care,43,Nữ,Cần Thơ,6,2,2,5,18,0.3333,1.0,3,1878000,7.19,1742000,4.6,6,0.0625,0
U0030,Thời trang,45,Nữ,Cần Thơ,12,8,6,4,35,0.6667,0.75,8,808000,25.63,600000,4.7,8,0.1006,1
U0030,Decor,45,Nữ,Cần Thơ,9,5,2,1,20,0.5556,0.4,4,118000,17.48,97000,3.8,8,0.0575,0
U0030,Healthy food,45,Nữ,Cần Thơ,34,14,5,13,68,0.4118,0.3571,8,217000,0.95,214000,2.7,8,0.1954,0
U0030,Điện tử,45,Nữ,Cần Thơ,5,2,1,2,11,0.4,0.5,2,24669000,3.37,23837000,4.8,8,0.0316,0
U0030,Gia dụng,45,Nữ,Cần Thơ,15,6,3,3,32,0.4,0.5,5,1699000,17.27,1405000,3.7,8,0.092,1
U0030,Sách,45,Nữ,Cần Thơ,7,3,4,2,16,0.4286,1.3333,5,85000,4.83,0,,8,0.046,0
U0030,Thiết bị văn phòng,45,Nữ,Cần Thơ,25,21,11,14,78,0.84,0.5238,3,770000,12.68,672000,3.6,8,0.2241,1
U0030,Outdoor,45,Nữ,Cần Thơ,43,19,6,13,88,0.4419,0.3158,14,2958000,13.61,2555000,4.7,8,0.2529,1
U0031,Healthy food,19,Nữ,Đà Nẵng,27,10,5,17,64,0.3704,0.5,5,72000,3.35,69000,4.3,8,0.3422,1
U0031,Điện tử,19,Nữ,Đà Nẵng,4,3,3,4,15,0.75,1.0,5,2419000,10.48,2165000,4.4,8,0.0802,0
U0031,Gaming,19,Nữ,Đà Nẵng,7,2,0,0,10,0.2857,0.0,5,1012000,12.29,887000,3.9,8,0.0535,0
U0031,Gia dụng,19,Nữ,Đà Nẵng,7,5,4,1,20,0.7143,0.8,8,3078000,17.65,2534000,3.7,8,0.107,0
U0031,Pet care,19,Nữ,Đà Nẵng,4,2,3,4,14,0.5,1.5,2,205000,3.1,198000,4.0,8,0.0749,0
U0031,Thời trang,19,Nữ,Đà Nẵng,10,6,5,5,31,0.6,0.8333,6,1057000,24.48,798000,,8,0.1658,1
U0031,Làm đẹp,19,Nữ,Đà Nẵng,4,2,1,4,15,0.5,0.5,4,460000,15.37,389000,3.9,8,0.0802,0
U0031,Fitness,19,Nữ,Đà Nẵng,8,6,2,1,18,0.75,0.3333,5,1141000,11.94,1004000,4.5,8,0.0963,0
U0032,Thời trang,29,Nữ,Cần Thơ,4,1,2,7,15,0.25,2.0,7,1273000,21.86,994000,4.6,12,0.0401,0
U0032,Pet care,29,Nữ,Cần Thơ,5,2,3,5,16,0.4,1.5,1,64000,3.21,61000,4.5,12,0.0428,0
U0032,Thể thao,29,Nữ,Cần Thơ,0,0,0,5,8,0.0,0.0,1,2200000,27.97,1584000,4.4,12,0.0214,0
U0032,Sách,29,Nữ,Cần Thơ,8,5,2,4,24,0.625,0.4,8,343000,10.75,306000,3.7,12,0.0642,1
U0032,Decor,29,Nữ,Cần Thơ,26,12,8,16,66,0.4615,0.6667,13,266000,15.18,225000,3.9,12,0.1765,0
U0032,Outdoor,29,Nữ,Cần Thơ,1,0,2,4,10,0.0,0.0,1,858000,14.21,736000,4.1,12,0.0267,0
U0032,Fitness,29,Nữ,Cần Thơ,28,11,6,14,67,0.3929,0.5455,7,1554000,7.95,1430000,3.3,12,0.1791,1
U0032,Healthy food,29,Nữ,Cần Thơ,22,10,7,7,49,0.4545,0.7,3,249000,0.53,247000,2.0,12,0.131,0
U0032,Luxury,29,Nữ,Cần Thơ,8,3,3,2,18,0.375,1.0,1,12609000,4.61,12027000,4.5,12,0.0481,0
U0032,Mẹ & Bé,29,Nữ,Cần Thơ,8,3,0,1,15,0.375,0.0,5,61000,3.86,58000,3.7,12,0.0401,0
U0032,Gaming,29,Nữ,Cần Thơ,16,8,6,6,42,0.5,0.75,5,2196000,14.84,1870000,,12,0.1123,1
U0032,Gia dụng,29,Nữ,Cần Thơ,15,7,3,8,44,0.4667,0.4286,10,610000,15.52,515000,,12,0.1176,1
U0033,Gia dụng,18,Nam,Cần Thơ,6,5,5,3,19,0.8333,1.0,3,2772000,12.97,0,4.5,13,0.0491,0
U0033,Healthy food,18,Nam,Cần Thơ,17,10,8,9,47,0.5882,0.8,3,119000,9.44,107000,,13,0.1214,0
U0033,Outdoor,18,Nam,Cần Thơ,36,24,6,7,83,0.6667,0.25,5,3648000,21.36,2868000,3.4,13,0.2145,1
U0033,Luxury,18,Nam,Cần Thơ,12,9,7,9,41,0.75,0.7778,8,18899000,5.38,17882000,,13,0.1059,0
U0033,Gaming,18,Nam,Cần Thơ,2,1,2,1,6,0.5,2.0,5,4276000,5.51,0,,13,0.0155,0
U0033,Sách,18,Nam,Cần Thơ,4,2,2,1,11,0.5,1.0,5,34000,0.49,33000,3.8,13,0.0284,0
U0033,Decor,18,Nam,Cần Thơ,17,13,6,2,45,0.7647,0.4615,7,1683000,18.43,1372000,4.0,13,0.1163,1
U0033,Fitness,18,Nam,Cần Thơ,15,11,3,7,43,0.7333,0.2727,1,495000,21.81,387000,,13,0.1111,1
U0033,Pet care,18,Nam,Cần Thơ,15,5,5,9,37,0.3333,1.0,2,1509000,3.37,1458000,,13,0.0956,0
U0033,Thiết bị văn phòng,18,Nam,Cần Thơ,6,4,3,5,20,0.6667,0.75,3,4225000,4.32,4042000,,13,0.0517,0
U0033,Điện tử,18,Nam,Cần Thơ,5,2,3,0,12,0.4,1.5,3,9470000,4.97,8999000,,13,0.031,0
U0033,Làm đẹp,18,Nam,Cần Thơ,8,3,0,3,16,0.375,0.0,5,1008000,12.66,880000,3.7,13,0.0413,0
U0033,Thời trang,18,Nam,Cần Thơ,1,0,3,2,7,0.0,0.0,2,4041000,16.51,3373000,,13,0.0181,0
U0034,Luxury,21,Nữ,Hà Nội,17,6,6,9,43,0.3529,1.0,2,43882000,5.48,41477000,4.5,3,0.4674,1
U0034,Sách,21,Nữ,Hà Nội,6,3,3,5,20,0.5,1.0,3,73000,9.75,65000,4.5,3,0.2174,0
U0034,Gaming,21,Nữ,Hà Nội,12,7,4,1,29,0.5833,0.5714,2,11695000,3.68,11264000,4.0,3,0.3152,1
U0035,Thiết bị văn phòng,30,Nữ,Hồ Chí Minh,14,11,6,8,42,0.7857,0.5455,6,3303000,3.73,3179000,2.9,2,0.35,0
U0035,Mẹ & Bé,30,Nữ,Hồ Chí Minh,41,16,10,7,78,0.3902,0.625,3,68000,8.47,62000,4.7,2,0.65,0
U0036,Gia dụng,18,Nữ,Cần Thơ,23,14,6,6,57,0.6087,0.4286,3,731000,14.52,624000,,4,0.4254,1
U0036,Thời trang,18,Nữ,Cần Thơ,13,9,8,3,35,0.6923,0.8889,8,237000,24.74,178000,,4,0.2612,0
U0036,Mẹ & Bé,18,Nữ,Cần Thơ,11,7,2,4,31,0.6364,0.2857,6,2313000,11.82,2039000,4.5,4,0.2313,1
U0036,Thiết bị văn phòng,18,Nữ,Cần Thơ,5,2,2,1,11,0.4,1.0,4,365000,14.92,310000,4.5,4,0.0821,0
U0037,Pet care,50,Nam,Hà Nội,9,7,4,1,25,0.7778,0.5714,4,1043000,2.66,1015000,4.1,6,0.1232,0
U0037,Fitness,50,Nam,Hà Nội,6,2,1,0,11,0.3333,0.5,1,5946000,20.27,4740000,4.3,6,0.0542,0
U0037,Thể thao,50,Nam,Hà Nội,11,4,3,9,31,0.3636,0.75,7,817000,19.49,657000,4.2,6,0.1527,0
U0037,Luxury,50,Nam,Hà Nội,4,2,0,3,10,0.5,0.0,2,6600000,2.1,6461000,4.9,6,0.0493,0
U0037,Thiết bị văn phòng,50,Nam,Hà Nội,45,25,14,15,101,0.5556,0.56,6,595000,7.18,552000,2.5,6,0.4975,0
U0037,Làm đẹp,50,Nam,Hà Nội,9,5,2,9,25,0.5556,0.4,1,403000,7.02,0,,6,0.1232,0
U0038,Fitness,18,Nữ,Cần Thơ,21,15,6,7,59,0.7143,0.4,5,598000,6.18,561000,,9,0.132,1
U0038,Thời trang,18,Nữ,Cần Thơ,25,19,14,18,78,0.76,0.7368,12,4067000,39.71,2451000,3.0,9,0.1745,0
U0038,Gia dụng,18,Nữ,Cần Thơ,6,2,1,5,14,0.3333,0.5,1,904000,12.12,0,3.8,9,0.0313,0
U0038,Healthy food,18,Nữ,Cần Thơ,41,33,14,14,109,0.8049,0.4242,5,451000,5.39,426000,4.7,9,0.2438,1
U0038,Pet care,18,Nữ,Cần Thơ,3,1,1,3,9,0.3333,1.0,5,1820000,10.78,1623000,,9,0.0201,0
U0038,Thiết bị văn phòng,18,Nữ,Cần Thơ,27,18,11,4,62,0.6667,0.6111,5,2559000,11.98,2252000,4.4,9,0.1387,0
U0038,Điện tử,18,Nữ,Cần Thơ,5,2,4,1,13,0.4,2.0,4,4365000,4.39,4173000,4.3,9,0.0291,0
U0038,Outdoor,18,Nữ,Cần Thơ,7,3,2,4,19,0.4286,0.6667,3,1631000,20.38,1298000,4.4,9,0.0425,0
U0038,Sách,18,Nữ,Cần Thơ,38,20,6,11,84,0.5263,0.3,13,133000,8.75,121000,4.0,9,0.1879,1
U0039,Healthy food,21,Nữ,Hải Phòng,5,3,2,7,22,0.6,0.6667,7,52000,6.28,48000,4.2,9,0.0887,1
U0039,Thiết bị văn phòng,21,Nữ,Hải Phòng,1,0,0,3,7,0.0,0.0,1,782000,11.78,689000,4.4,9,0.0282,0
U0039,Thời trang,21,Nữ,Hải Phòng,1,0,0,0,1,0.0,0.0,4,393000,32.47,0,4.0,9,0.004,0
U0039,Thể thao,21,Nữ,Hải Phòng,6,3,2,4,15,0.5,0.6667,4,418000,21.86,0,3.7,9,0.0605,0
U0039,Luxury,21,Nữ,Hải Phòng,7,4,4,5,20,0.5714,1.0,3,12180000,5.84,0,,9,0.0806,0
U0039,Fitness,21,Nữ,Hải Phòng,11,9,8,1,35,0.8182,0.8889,7,8665000,5.94,8150000,4.6,9,0.1411,1
U0039,Decor,21,Nữ,Hải Phòng,16,11,5,4,37,0.6875,0.4545,2,785000,21.74,614000,4.8,9,0.1492,0
U0039,Mẹ & Bé,21,Nữ,Hải Phòng,31,16,9,16,79,0.5161,0.5625,8,2567000,15.92,2158000,2.4,9,0.3185,1
U0039,Outdoor,21,Nữ,Hải Phòng,12,8,3,2,32,0.6667,0.375,5,3119000,15.99,2620000,,9,0.129,1
U0040,Luxury,30,Nam,Cần Thơ,0,0,3,4,10,0.0,0.0,5,27282000,1.93,26755000,,8,0.0426,0
U0040,Điện tử,30,Nam,Cần Thơ,8,5,5,6,31,0.625,1.0,7,4766000,8.65,4353000,,8,0.1319,1
U0040,Thể thao,30,Nam,Cần Thơ,15,6,6,4,33,0.4,1.0,4,8435000,17.73,6939000,4.3,8,0.1404,0
U0040,Healthy food,30,Nam,Cần Thơ,8,4,0,2,14,0.5,0.0,3,1418000,2.54,0,3.7,8,0.0596,0
U0040,Mẹ & Bé,30,Nam,Cần Thơ,27,9,4,4,50,0.3333,0.4444,3,53000,14.02,45000,3.7,8,0.2128,1
U0040,Sách,30,Nam,Cần Thơ,5,2,0,1,10,0.4,0.0,8,278000,4.68,264000,,8,0.0426,0
U0040,Làm đẹp,30,Nam,Cần Thơ,5,2,0,3,13,0.4,0.0,1,359000,11.33,318000,2.7,8,0.0553,0
U0040,Fitness,30,Nam,Cần Thơ,36,18,5,10,74,0.5,0.2778,12,18333000,21.07,14470000,,8,0.3149,1
U0041,Làm đẹp,50,Nam,Cần Thơ,12,8,7,6,38,0.6667,0.875,8,196000,7.64,181000,4.6,9,0.157,1
U0041,Luxury,50,Nam,Cần Thơ,15,12,5,9,41,0.8,0.4167,4,75246000,6.03,0,2.8,9,0.1694,0
U0041,Sách,50,Nam,Cần Thơ,18,9,3,1,34,0.5,0.3333,7,274000,6.73,255000,4.9,9,0.1405,0
U0041,Thiết bị văn phòng,50,Nam,Cần Thơ,10,4,1,1,22,0.4,0.25,7,2960000,13.19,2569000,3.8,9,0.0909,1
U0041,Pet care,50,Nam,Cần Thơ,21,9,4,8,49,0.4286,0.4444,9,84000,2.59,81000,4.1,9,0.2025,1
U0041,Fitness,50,Nam,Cần Thơ,3,1,2,5,14,0.3333,2.0,4,7563000,12.63,6607000,4.5,9,0.0579,0
U0041,Thể thao,50,Nam,Cần Thơ,2,1,3,4,11,0.5,3.0,5,5789000,20.03,4629000,,9,0.0455,0
U0041,Thời trang,50,Nam,Cần Thơ,7,2,0,5,21,0.2857,0.0,4,2966000,44.77,1638000,,9,0.0868,1
U0041,Outdoor,50,Nam,Cần Thơ,4,2,1,4,12,0.5,0.5,1,3848000,20.36,3064000,3.9,9,0.0496,0
U0042,Thời trang,20,Nữ,Hải Phòng,14,9,4,1,32,0.6429,0.4444,8,2403000,18.38,1961000,2.7,8,0.2065,0
U0042,Điện tử,20,Nữ,Hải Phòng,3,1,1,4,9,0.3333,1.0,4,4822000,7.01,0,4.8,8,0.0581,0
U0042,Decor,20,Nữ,Hải Phòng,5,4,1,1,14,0.8,0.25,3,529000,22.88,407000,3.9,8,0.0903,0
U0042,Sách,20,Nữ,Hải Phòng,8,3,1,5,22,0.375,0.3333,7,134000,9.13,121000,4.8,8,0.1419,1
U0042,Pet care,20,Nữ,Hải Phòng,16,6,5,14,45,0.375,0.8333,5,350000,10.98,311000,,8,0.2903,0
U0042,Mẹ & Bé,20,Nữ,Hải Phòng,1,0,3,5,9,0.0,0.0,3,888000,16.35,0,2.4,8,0.0581,0
U0042,Gaming,20,Nữ,Hải Phòng,0,0,2,5,10,0.0,0.0,5,861000,16.57,718000,4.5,8,0.0645,0
U0042,Thiết bị văn phòng,20,Nữ,Hải Phòng,5,2,1,4,14,0.4,0.5,1,1256000,8.59,1148000,4.3,8,0.0903,0
U0043,Điện tử,40,Nữ,Hải Phòng,0,0,2,0,4,0.0,0.0,1,13416000,5.06,12737000,4.8,13,0.0099,0
U0043,Decor,40,Nữ,Hải Phòng,41,32,7,15,99,0.7805,0.2188,4,404000,23.23,310000,4.8,13,0.2438,0
U0043,Fitness,40,Nữ,Hải Phòng,13,5,4,19,45,0.3846,0.8,6,699000,11.32,619000,4.3,13,0.1108,0
U0043,Pet care,40,Nữ,Hải Phòng,11,5,3,2,28,0.4545,0.6,6,568000,0.43,565000,4.0,13,0.069,1
U0043,Sách,40,Nữ,Hải Phòng,7,3,3,2,17,0.4286,1.0,4,433000,6.22,406000,4.8,13,0.0419,0
U0043,Thể thao,40,Nữ,Hải Phòng,0,0,2,0,2,0.0,0.0,5,8018000,23.58,0,2.9,13,0.0049,0
U0043,Healthy food,40,Nữ,Hải Phòng,9,6,2,8,27,0.6667,0.3333,8,334000,7.3,309000,,13,0.0665,0
U0043,Gia dụng,40,Nữ,Hải Phòng,28,15,8,20,74,0.5357,0.5333,13,1075000,13.58,929000,4.5,13,0.1823,0
U0043,Luxury,40,Nữ,Hải Phòng,7,5,4,8,26,0.7143,0.8,8,68552000,1.01,67859000,2.3,13,0.064,0
U0043,Thiết bị văn phòng,40,Nữ,Hải Phòng,6,4,2,0,14,0.6667,0.5,4,8918000,13.61,7704000,4.2,13,0.0345,0
U0043,Outdoor,40,Nữ,Hải Phòng,5,2,2,5,16,0.4,1.0,2,2955000,5.06,2805000,4.1,13,0.0394,0
U0043,Làm đẹp,40,Nữ,Hải Phòng,15,10,5,8,45,0.6667,0.5,2,2635000,17.43,2175000,4.3,13,0.1108,1
U0043,Mẹ & Bé,40,Nữ,Hải Phòng,2,1,3,0,9,0.5,3.0,1,96000,7.67,88000,4.1,13,0.0222,0
U0044,Mẹ & Bé,50,Nam,Cần Thơ,3,1,1,3,11,0.3333,1.0,2,450000,17.02,373000,4.5,3,0.0647,0
U0044,Thời trang,50,Nam,Cần Thơ,36,23,6,19,89,0.6389,0.2609,7,1589000,30.05,1111000,4.2,3,0.5235,1
U0044,Luxury,50,Nam,Cần Thơ,33,19,12,4,70,0.5758,0.6316,3,52966000,1.22,52319000,,3,0.4118,0
U0045,Gia dụng,21,Nam,Cần Thơ,4,1,1,5,13,0.25,1.0,2,1196000,15.2,1014000,4.7,8,0.089,0
U0045,Decor,21,Nam,Cần Thơ,0,0,1,3,5,0.0,0.0,1,4741000,16.01,3981000,4.6,8,0.0342,0
U0045,Thời trang,21,Nam,Cần Thơ,1,0,3,3,10,0.0,0.0,1,4767000,12.57,4167000,3.8,8,0.0685,0
U0045,Mẹ & Bé,21,Nam,Cần Thơ,5,2,3,3,14,0.4,1.5,2,292000,12.41,255000,4.6,8,0.0959,0
U0045,Sách,21,Nam,Cần Thơ,3,1,1,2,7,0.3333,1.0,1,45000,0.37,0,3.6,8,0.0479,0
U0045,Điện tử,21,Nam,Cần Thơ,18,11,4,8,46,0.6111,0.3636,9,19760000,10.98,17590000,,8,0.3151,1
U0045,Healthy food,21,Nam,Cần Thơ,6,2,1,7,16,0.3333,0.5,3,90000,1.33,0,4.6,8,0.1096,0
U0045,Luxury,21,Nam,Cần Thơ,15,7,7,4,35,0.4667,1.0,1,16184000,3.38,15636000,4.3,8,0.2397,0
U0046,Outdoor,40,Nam,Cần Thơ,33,22,8,19,91,0.6667,0.3636,9,6617000,17.55,5455000,4.6,7,0.2364,1
U0046,Decor,40,Nam,Cần Thơ,40,14,7,14,77,0.35,0.5,14,1233000,19.94,987000,4.0,7,0.2,0
U0046,Mẹ & Bé,40,Nam,Cần Thơ,16,9,6,3,37,0.5625,0.6667,8,3354000,12.37,2939000,4.2,7,0.0961,0
U0046,Pet care,40,Nam,Cần Thơ,8,3,2,5,18,0.375,0.6667,2,2023000,4.13,0,,7,0.0468,0
U0046,Gaming,40,Nam,Cần Thơ,29,17,7,13,73,0.5862,0.4118,9,1272000,8.83,1159000,,7,0.1896,1
U0046,Làm đẹp,40,Nam,Cần Thơ,16,12,5,6,40,0.75,0.4167,4,1330000,13.96,1144000,4.3,7,0.1039,0
U0046,Thời trang,40,Nam,Cần Thơ,21,12,9,4,49,0.5714,0.75,13,296000,12.06,260000,,7,0.1273,0
U0047,Outdoor,18,Nam,Cần Thơ,2,1,2,1,6,0.5,2.0,2,6583000,14.79,0,4.9,7,0.0256,0
U0047,Sách,18,Nam,Cần Thơ,16,6,2,7,38,0.375,0.3333,6,396000,11.37,350000,,7,0.1624,1
U0047,Gaming,18,Nam,Cần Thơ,17,9,6,7,42,0.5294,0.6667,4,678000,11.98,596000,4.1,7,0.1795,0
U0047,Thời trang,18,Nam,Cần Thơ,17,11,5,7,41,0.6471,0.4545,1,278000,25.29,207000,,7,0.1752,0
U0047,Làm đẹp,18,Nam,Cần Thơ,6,4,3,1,15,0.6667,0.75,4,2161000,18.26,1766000,,7,0.0641,0
U0047,Luxury,18,Nam,Cần Thơ,8,5,3,0,19,0.625,0.6,5,5044000,2.17,4934000,,7,0.0812,0
U0047,Thể thao,18,Nam,Cần Thơ,30,19,6,11,73,0.6333,0.3158,6,1519000,19.75,1218000,4.4,7,0.312,1
U0048,Outdoor,27,Nữ,Hà Nội,6,4,0,9,24,0.6667,0.0,5,4130000,12.94,3595000,4.3,8,0.0816,1
U0048,Healthy food,27,Nữ,Hà Nội,20,7,3,14,51,0.35,0.4286,13,1217000,4.63,1160000,4.9,8,0.1735,1
U0048,Làm đẹp,27,Nữ,Hà Nội,12,5,5,2,27,0.4167,1.0,3,1725000,17.21,1428000,5.0,8,0.0918,0
U0048,Fitness,27,Nữ,Hà Nội,14,9,4,6,34,0.6429,0.4444,8,1085000,13.44,939000,4.9,8,0.1156,0
U0048,Gaming,27,Nữ,Hà Nội,18,7,4,3,38,0.3889,0.5714,8,5658000,7.37,5241000,,8,0.1293,1
U0048,Gia dụng,27,Nữ,Hà Nội,8,5,3,4,21,0.625,0.6,1,6127000,7.52,5666000,4.4,8,0.0714,0
U0048,Điện tử,27,Nữ,Hà Nội,39,21,13,19,97,0.5385,0.619,4,4890000,3.5,4718000,,8,0.3299,1
U0048,Sách,27,Nữ,Hà Nội,1,0,0,1,2,0.0,0.0,1,70000,16.05,0,4.3,8,0.0068,0
U0049,Decor,34,Nữ,Hà Nội,16,12,5,4,39,0.75,0.4167,3,189000,18.63,153000,,4,0.291,0
U0049,Healthy food,34,Nữ,Hà Nội,5,3,3,3,15,0.6,1.0,4,65000,5.71,61000,,4,0.1119,0
U0049,Gia dụng,34,Nữ,Hà Nội,8,4,3,5,26,0.5,0.75,3,701000,6.24,657000,4.9,4,0.194,1
U0049,Thiết bị văn phòng,34,Nữ,Hà Nội,15,6,5,20,54,0.4,0.8333,3,732000,12.44,640000,,4,0.403,1
U0050,Pet care,28,Nam,Hải Phòng,22,17,6,12,61,0.7727,0.3529,11,196000,1.46,193000,3.1,13,0.1043,0
U0050,Thời trang,28,Nam,Hải Phòng,19,12,6,6,47,0.6316,0.5,11,1473000,22.87,1136000,4.5,13,0.0803,0
U0050,Healthy food,28,Nam,Hải Phòng,30,21,13,4,71,0.7,0.619,7,209000,10.54,186000,2.5,13,0.1214,0
U0050,Làm đẹp,28,Nam,Hải Phòng,42,27,15,14,102,0.6429,0.5556,10,160000,23.44,122000,,13,0.1744,0
U0050,Thể thao,28,Nam,Hải Phòng,5,2,4,2,16,0.4,2.0,1,588000,19.14,475000,4.8,13,0.0274,0
U0050,Gaming,28,Nam,Hải Phòng,1,0,2,4,9,0.0,0.0,3,502000,9.14,456000,4.5,13,0.0154,0
U0050,Gia dụng,28,Nam,Hải Phòng,39,29,13,15,98,0.7436,0.4483,12,8159000,19.19,6593000,,13,0.1675,0
U0050,Mẹ & Bé,28,Nam,Hải Phòng,9,7,3,8,28,0.7778,0.4286,1,318000,17.65,261000,,13,0.0479,0
U0050,Outdoor,28,Nam,Hải Phòng,3,1,1,2,7,0.3333,1.0,3,344000,16.54,0,,13,0.012,0
U0050,Luxury,28,Nam,Hải Phòng,11,8,5,1,26,0.7273,0.625,5,30800000,1.3,30399000,4.1,13,0.0444,0
U0050,Thiết bị văn phòng,28,Nam,Hải Phòng,7,5,2,5,20,0.7143,0.4,5,4985000,7.08,4632000,,13,0.0342,0
U0050,Fitness,28,Nam,Hải Phòng,26,19,6,17,74,0.7308,0.3158,14,273000,8.88,248000,,13,0.1265,1
U0050,Decor,28,Nam,Hải Phòng,10,6,2,6,26,0.6,0.3333,2,2478000,13.14,2152000,,13,0.0444,0
U0051,Sách,19,Nữ,Cần Thơ,13,5,1,5,30,0.3846,0.2,4,104000,2.81,101000,3.5,1,1.0,1
U0052,Làm đẹp,28,Nữ,Cần Thơ,18,11,7,8,44,0.6111,0.6364,3,238000,6.64,0,,2,0.557,0
U0052,Decor,28,Nữ,Cần Thơ,12,7,3,6,35,0.5833,0.4286,12,3394000,18.8,2755000,3.8,2,0.443,1
U0053,Thiết bị văn phòng,53,Nam,Cần Thơ,16,9,5,6,42,0.5625,0.5556,7,503000,8.54,460000,,2,0.3889,1
U0053,Outdoor,53,Nam,Cần Thơ,23,19,7,12,66,0.8261,0.3684,13,1239000,9.51,1121000,4.2,2,0.6111,1
U0054,Pet care,19,Nam,Cần Thơ,6,4,3,6,26,0.6667,0.75,5,917000,9.76,827000,4.1,1,1.0,1
U0055,Điện tử,38,Nữ,Hải Phòng,37,16,6,13,81,0.4324,0.375,9,23169000,6.81,21591000,3.8,8,0.3699,1
U0055,Outdoor,38,Nữ,Hải Phòng,1,0,0,4,5,0.0,0.0,5,8119000,19.84,0,2.7,8,0.0228,0
U0055,Pet care,38,Nữ,Hải Phòng,3,1,0,2,7,0.3333,0.0,2,1673000,0.31,1667000,,8,0.032,0
U0055,Làm đẹp,38,Nữ,Hải Phòng,7,5,2,0,14,0.7143,0.4,2,1037000,6.47,0,4.8,8,0.0639,0
U0055,Mẹ & Bé,38,Nữ,Hải Phòng,13,4,1,4,23,0.3077,0.25,2,5688000,8.53,5202000,,8,0.105,0
U0055,Gia dụng,38,Nữ,Hải Phòng,18,10,5,14,49,0.5556,0.5,10,7472000,20.5,5940000,4.6,8,0.2237,0
U0055,Thể thao,38,Nữ,Hải Phòng,11,5,4,4,26,0.4545,0.8,2,9505000,15.43,8038000,3.1,8,0.1187,0
U0055,Sách,38,Nữ,Hải Phòng,4,2,2,5,14,0.5,1.0,5,55000,1.8,54000,2.5,8,0.0639,0
U0056,Gia dụng,53,Nữ,Cần Thơ,2,1,3,0,7,0.5,3.0,4,1873000,14.22,1606000,,2,0.3889,0
U0056,Healthy food,53,Nữ,Cần Thơ,0,0,3,5,11,0.0,0.0,3,126000,3.37,121000,3.5,2,0.6111,0
U0057,Sách,28,Nữ,Hồ Chí Minh,11,5,3,7,30,0.4545,0.6,5,145000,2.17,141000,3.3,10,0.085,0
